student_id,application_id,discovery_channel,college_id,cohort_year,field_of_study,stem_flag,family_income_band,first_gen_flag,in_state_flag,hs_gpa,enrollment_status,graduation_year,dropout_year,years_to_outcome,cumulative_gpa
S010626,A039790,Campus Visit / Open House,C13,2019,Biology & Life Sciences,STEM,$30K-$60K,1,1,3.41,Graduated,2023,,4,3.09
S010627,A039791,College Website,C13,2019,Nursing & Health Sciences,STEM,$60K-$100K,0,1,3.86,Graduated,2024,,5,4.0
S010628,A039795,College Website,C13,2019,Computer Science,STEM,$100K-$150K,0,1,3.29,Dropped Out,,2020,1,2.71
S010629,A039797,Friends / Family / Alumni,C13,2019,Arts & Humanities,Non-STEM,Under $30K,0,0,3.77,Graduated,2023,,4,2.7
S010630,A039802,Social Media,C13,2019,Education,Non-STEM,$30K-$60K,0,0,3.57,Graduated,2025,,6,3.27
S010631,A039805,High School Counselor,C13,2019,Social Sciences,Non-STEM,$100K-$150K,0,1,3.0,Graduated,2025,,6,3.08
S010632,A039810,Friends / Family / Alumni,C13,2019,Physical Sciences & Math,STEM,$30K-$60K,1,1,2.71,Graduated,2024,,5,2.52
S010633,A039814,Social Media,C13,2019,Arts & Humanities,Non-STEM,$100K-$150K,0,1,3.1,Graduated,2025,,6,2.68
S010634,A039816,Campus Visit / Open House,C13,2019,Computer Science,STEM,Under $30K,1,1,3.36,Graduated,2025,,6,3.06
S010635,A039817,High School Counselor,C13,2019,Computer Science,STEM,Under $30K,0,1,2.79,Graduated,2023,,4,2.18
S010636,A039819,College Fair,C13,2019,Psychology,Non-STEM,Under $30K,0,0,3.93,Graduated,2024,,5,2.94
S010637,A039820,Friends / Family / Alumni,C13,2019,Physical Sciences & Math,STEM,$150K+,0,1,3.54,Graduated,2023,,4,2.79
S010638,A039825,High School Counselor,C13,2019,Physical Sciences & Math,STEM,$150K+,0,1,3.39,Graduated,2024,,5,3.06
S010639,A039826,High School Counselor,C13,2019,Nursing & Health Sciences,STEM,$60K-$100K,0,1,3.13,Graduated,2024,,5,3.27
S010640,A039827,College Website,C13,2019,Nursing & Health Sciences,STEM,$30K-$60K,0,1,3.12,Graduated,2024,,5,2.53
S010641,A039833,Online Search / Rankings Sites,C13,2019,Business,Non-STEM,$100K-$150K,0,1,2.89,Dropped Out,,2021,2,1.93
S010642,A039834,Campus Visit / Open House,C13,2019,Engineering,STEM,$60K-$100K,0,1,2.49,Dropped Out,,2020,1,2.2
S010643,A039847,Campus Visit / Open House,C13,2019,Nursing & Health Sciences,STEM,Under $30K,0,0,3.13,Graduated,2023,,4,2.88
S010644,A039848,College Website,C13,2019,Education,Non-STEM,$100K-$150K,0,1,3.03,Graduated,2024,,5,3.12
S010645,A039851,Social Media,C13,2019,Arts & Humanities,Non-STEM,Under $30K,0,0,4.0,Graduated,2025,,6,3.06
S010646,A039855,Campus Visit / Open House,C13,2019,Education,Non-STEM,$150K+,0,1,3.69,Graduated,2023,,4,2.9
S010647,A039863,High School Counselor,C13,2019,Computer Science,STEM,$60K-$100K,0,1,3.57,Graduated,2023,,4,3.75
S010648,A039866,College Fair,C13,2019,Business,Non-STEM,$60K-$100K,0,1,3.09,Dropped Out,,2020,1,2.44
S010649,A039872,Social Media,C13,2019,Engineering,STEM,$100K-$150K,0,0,2.83,Graduated,2023,,4,2.44
S010650,A039875,Campus Visit / Open House,C13,2019,Nursing & Health Sciences,STEM,Under $30K,0,0,3.23,Graduated,2025,,6,2.52
S010651,A039881,High School Counselor,C13,2019,Nursing & Health Sciences,STEM,$60K-$100K,0,1,3.19,Graduated,2023,,4,2.57
S010652,A039883,Friends / Family / Alumni,C13,2019,Physical Sciences & Math,STEM,$100K-$150K,0,1,3.58,Graduated,2023,,4,3.21
S010653,A039884,Campus Visit / Open House,C13,2019,Social Sciences,Non-STEM,$100K-$150K,0,1,2.97,Graduated,2023,,4,2.78
S010654,A039886,Advertising / Direct Mail,C13,2019,Physical Sciences & Math,STEM,$30K-$60K,0,1,2.85,Dropped Out,,2020,1,2.77
S010655,A039887,Friends / Family / Alumni,C13,2019,Nursing & Health Sciences,STEM,Under $30K,0,1,3.72,Graduated,2023,,4,3.15
S010656,A039890,Advertising / Direct Mail,C13,2019,Social Sciences,Non-STEM,$150K+,1,1,3.54,Dropped Out,,2022,3,2.78
S010657,A039891,Friends / Family / Alumni,C13,2019,Business,Non-STEM,$30K-$60K,1,1,3.01,Graduated,2023,,4,2.68
S010658,A039896,High School Counselor,C13,2019,Nursing & Health Sciences,STEM,Under $30K,0,1,3.9,Graduated,2024,,5,2.51
S010659,A039904,Campus Visit / Open House,C13,2019,Physical Sciences & Math,STEM,$30K-$60K,1,1,2.98,Graduated,2023,,4,2.76
S010660,A039905,Campus Visit / Open House,C13,2019,Arts & Humanities,Non-STEM,Under $30K,0,0,3.48,Graduated,2025,,6,3.02
S010661,A039906,Campus Visit / Open House,C13,2019,Business,Non-STEM,$60K-$100K,1,0,3.93,Graduated,2023,,4,2.96
S010662,A039910,High School Counselor,C13,2019,Biology & Life Sciences,STEM,$30K-$60K,0,0,3.14,Graduated,2023,,4,2.81
S010663,A039911,Friends / Family / Alumni,C13,2019,Arts & Humanities,Non-STEM,Under $30K,1,1,3.56,Dropped Out,,2020,1,2.41
S010664,A039926,High School Counselor,C13,2019,Computer Science,STEM,$60K-$100K,1,0,3.61,Dropped Out,,2023,4,2.04
S010665,A039933,College Fair,C13,2020,Nursing & Health Sciences,STEM,$100K-$150K,0,1,2.25,Graduated,2024,,4,3.04
S010666,A039936,High School Counselor,C13,2020,Engineering,STEM,$60K-$100K,0,1,3.52,Graduated,2025,,5,2.89
S010667,A039937,College Website,C13,2020,Business,Non-STEM,$100K-$150K,0,1,3.19,Dropped Out,,2022,2,2.42
S010668,A039939,College Website,C13,2020,Psychology,Non-STEM,$60K-$100K,0,1,3.31,Graduated,2024,,4,3.42
S010669,A039940,Campus Visit / Open House,C13,2020,Psychology,Non-STEM,Under $30K,0,1,3.17,Dropped Out,,2021,1,2.14
S010670,A039942,Campus Visit / Open House,C13,2020,Nursing & Health Sciences,STEM,$60K-$100K,0,1,2.95,Graduated,2024,,4,2.56
S010671,A039944,Friends / Family / Alumni,C13,2020,Psychology,Non-STEM,$30K-$60K,0,0,3.6,Graduated,2024,,4,3.27
S010672,A039945,Campus Visit / Open House,C13,2020,Computer Science,STEM,$60K-$100K,0,0,3.4,Graduated,2024,,4,3.43
S010673,A039949,Campus Visit / Open House,C13,2020,Business,Non-STEM,$30K-$60K,0,0,2.64,Graduated,2024,,4,2.0
S010674,A039951,High School Counselor,C13,2020,Physical Sciences & Math,STEM,$60K-$100K,0,0,3.42,Dropped Out,,2023,3,2.47
S010675,A039955,Campus Visit / Open House,C13,2020,Physical Sciences & Math,STEM,$30K-$60K,1,0,2.54,Graduated,2024,,4,3.75
S010676,A039957,College Website,C13,2020,Business,Non-STEM,$100K-$150K,1,0,3.34,Graduated,2024,,4,3.0
S010677,A039960,Online Search / Rankings Sites,C13,2020,Biology & Life Sciences,STEM,$150K+,0,1,3.34,Dropped Out,,2022,2,1.52
S010678,A039961,Friends / Family / Alumni,C13,2020,Computer Science,STEM,$30K-$60K,1,0,3.16,Dropped Out,,2022,2,1.67
S010679,A039967,Online Search / Rankings Sites,C13,2020,Business,Non-STEM,$60K-$100K,0,1,3.54,Graduated,2024,,4,3.06
S010680,A039975,Campus Visit / Open House,C13,2020,Psychology,Non-STEM,$150K+,0,1,3.62,Dropped Out,,2021,1,2.27
S010681,A039979,Campus Visit / Open House,C13,2020,Education,Non-STEM,$30K-$60K,1,1,3.51,Graduated,2024,,4,2.89
S010682,A039981,High School Counselor,C13,2020,Social Sciences,Non-STEM,$30K-$60K,1,1,3.25,Graduated,2025,,5,3.44
S010683,A039984,Campus Visit / Open House,C13,2020,Arts & Humanities,Non-STEM,$100K-$150K,0,0,3.59,Dropped Out,,2022,2,2.51
S010684,A039989,College Website,C13,2020,Arts & Humanities,Non-STEM,Under $30K,0,0,3.09,Graduated,2024,,4,2.81
S010685,A039991,Friends / Family / Alumni,C13,2020,Psychology,Non-STEM,Under $30K,0,1,2.79,Dropped Out,,2021,1,2.09
S010686,A039998,Campus Visit / Open House,C13,2020,Business,Non-STEM,$30K-$60K,0,1,3.54,Graduated,2026,,6,3.1
S010687,A039999,College Website,C13,2020,Business,Non-STEM,$100K-$150K,0,1,3.37,Graduated,2024,,4,3.14
S010688,A040002,Friends / Family / Alumni,C13,2020,Engineering,STEM,$150K+,0,1,3.19,Graduated,2024,,4,2.97
S010689,A040010,College Website,C13,2020,Biology & Life Sciences,STEM,$100K-$150K,0,0,3.49,Graduated,2024,,4,2.79
S010690,A040013,Advertising / Direct Mail,C13,2020,Computer Science,STEM,$30K-$60K,0,1,3.96,Graduated,2024,,4,2.99
S010691,A040014,Friends / Family / Alumni,C13,2020,Social Sciences,Non-STEM,$100K-$150K,0,0,3.5,Graduated,2024,,4,2.31
S010692,A040015,High School Counselor,C13,2020,Arts & Humanities,Non-STEM,$100K-$150K,0,1,3.3,Graduated,2024,,4,2.63
S010693,A040017,Advertising / Direct Mail,C13,2020,Business,Non-STEM,$100K-$150K,1,1,3.26,Dropped Out,,2023,3,2.49
S010694,A040019,Campus Visit / Open House,C13,2020,Psychology,Non-STEM,$100K-$150K,0,0,3.94,Graduated,2024,,4,2.77
S010695,A040020,Advertising / Direct Mail,C13,2020,Computer Science,STEM,$60K-$100K,0,0,2.86,Dropped Out,,2021,1,3.65
S010696,A040022,Friends / Family / Alumni,C13,2020,Psychology,Non-STEM,Under $30K,1,0,3.2,Graduated,2025,,5,2.83
S010697,A040023,College Fair,C13,2020,Biology & Life Sciences,STEM,$60K-$100K,0,1,2.32,Dropped Out,,2023,3,2.64
S010698,A040036,High School Counselor,C13,2020,Business,Non-STEM,$30K-$60K,0,0,3.32,Graduated,2025,,5,2.43
S010699,A040039,Campus Visit / Open House,C13,2020,Nursing & Health Sciences,STEM,$100K-$150K,0,1,2.86,Dropped Out,,2021,1,2.53
S010700,A040040,Campus Visit / Open House,C13,2020,Nursing & Health Sciences,STEM,$100K-$150K,0,1,3.72,Graduated,2024,,4,3.66
S010701,A040041,College Website,C13,2020,Arts & Humanities,Non-STEM,$30K-$60K,1,0,2.93,Dropped Out,,2022,2,2.21
S010702,A040043,High School Counselor,C13,2020,Psychology,Non-STEM,$60K-$100K,0,1,3.2,Graduated,2024,,4,3.15
S010703,A040049,College Website,C13,2020,Physical Sciences & Math,STEM,$60K-$100K,0,1,2.82,Graduated,2024,,4,2.52
S010704,A040053,College Fair,C13,2020,Biology & Life Sciences,STEM,$100K-$150K,0,1,3.25,Graduated,2024,,4,3.46
S010705,A040056,Campus Visit / Open House,C13,2020,Arts & Humanities,Non-STEM,$60K-$100K,0,1,3.37,Graduated,2024,,4,2.96
S010706,A040057,Friends / Family / Alumni,C13,2020,Psychology,Non-STEM,Under $30K,1,0,3.79,Graduated,2025,,5,3.21
S010707,A040063,High School Counselor,C13,2020,Computer Science,STEM,$30K-$60K,1,1,3.57,Dropped Out,,2023,3,2.16
S010708,A040065,College Website,C13,2020,Biology & Life Sciences,STEM,$100K-$150K,0,0,3.45,Dropped Out,,2022,2,3.13
S010709,A040066,Social Media,C13,2020,Social Sciences,Non-STEM,Under $30K,0,0,3.12,Dropped Out,,2021,1,2.81
S010710,A040068,College Website,C13,2020,Business,Non-STEM,$100K-$150K,0,0,3.7,Graduated,2024,,4,2.67
S010711,A040069,College Website,C13,2020,Physical Sciences & Math,STEM,$60K-$100K,0,1,2.71,Dropped Out,,2023,3,1.94
S010712,A040071,High School Counselor,C13,2020,Computer Science,STEM,$60K-$100K,0,1,3.18,Dropped Out,,2023,3,1.9
S010713,A040075,Campus Visit / Open House,C13,2020,Engineering,STEM,$150K+,0,1,3.29,Graduated,2024,,4,3.58
S010714,A040078,Friends / Family / Alumni,C13,2020,Engineering,STEM,$100K-$150K,0,0,2.63,Graduated,2024,,4,2.76
S010715,A040079,College Website,C13,2020,Arts & Humanities,Non-STEM,$30K-$60K,1,0,3.59,Graduated,2024,,4,3.53
S010716,A040086,College Website,C13,2020,Engineering,STEM,$150K+,0,1,3.51,Dropped Out,,2021,1,1.34
S010717,A040093,Friends / Family / Alumni,C13,2020,Business,Non-STEM,Under $30K,0,0,3.52,Graduated,2024,,4,3.03
S010718,A040094,Social Media,C13,2020,Computer Science,STEM,Under $30K,1,0,3.1,Dropped Out,,2022,2,2.0
S010719,A040100,Campus Visit / Open House,C13,2020,Physical Sciences & Math,STEM,Under $30K,0,1,2.76,Dropped Out,,2021,1,2.43
S010720,A040103,College Fair,C13,2020,Biology & Life Sciences,STEM,$60K-$100K,0,1,3.34,Graduated,2024,,4,3.41
S010721,A040106,High School Counselor,C13,2020,Nursing & Health Sciences,STEM,$150K+,0,0,3.69,Graduated,2024,,4,3.49
S010722,A040112,Friends / Family / Alumni,C13,2020,Computer Science,STEM,Under $30K,1,0,4.0,Graduated,2025,,5,3.81
S010723,A040113,Social Media,C13,2020,Nursing & Health Sciences,STEM,$60K-$100K,1,1,3.64,Graduated,2024,,4,3.16
S010724,A040116,Campus Visit / Open House,C13,2020,Engineering,STEM,$30K-$60K,1,1,3.95,Graduated,2024,,4,2.81
S010725,A040120,High School Counselor,C13,2020,Social Sciences,Non-STEM,$100K-$150K,0,1,3.33,Graduated,2024,,4,3.36
S010726,A040121,Campus Visit / Open House,C13,2020,Arts & Humanities,Non-STEM,$150K+,0,1,3.67,Graduated,2025,,5,2.68
S010727,A040122,Online Search / Rankings Sites,C13,2020,Nursing & Health Sciences,STEM,$60K-$100K,0,1,3.82,Graduated,2024,,4,3.32
S010728,A040125,Social Media,C13,2020,Education,Non-STEM,$100K-$150K,0,0,2.7,Graduated,2024,,4,3.25
S010729,A040127,Friends / Family / Alumni,C13,2020,Nursing & Health Sciences,STEM,$30K-$60K,1,1,3.47,Dropped Out,,2021,1,2.58
S010730,A040132,Campus Visit / Open House,C13,2020,Nursing & Health Sciences,STEM,Under $30K,1,1,3.21,Dropped Out,,2021,1,2.5
S010731,A040135,Campus Visit / Open House,C13,2020,Business,Non-STEM,$60K-$100K,0,0,3.61,Graduated,2026,,6,3.01
S010732,A040139,Friends / Family / Alumni,C13,2020,Education,Non-STEM,Under $30K,0,0,3.13,Graduated,2024,,4,3.09
S010733,A040142,Friends / Family / Alumni,C13,2020,Computer Science,STEM,$150K+,0,0,2.68,Graduated,2025,,5,3.0
S010734,A040144,College Website,C13,2020,Physical Sciences & Math,STEM,Under $30K,1,0,3.13,Graduated,2024,,4,2.55
S010735,A040146,Campus Visit / Open House,C13,2020,Social Sciences,Non-STEM,$30K-$60K,0,0,3.31,Dropped Out,,2021,1,2.1
S010736,A040149,College Fair,C13,2020,Physical Sciences & Math,STEM,$100K-$150K,0,0,2.61,Dropped Out,,2023,3,2.06
S010737,A040150,Friends / Family / Alumni,C13,2020,Computer Science,STEM,$150K+,0,1,3.16,Dropped Out,,2022,2,1.76
S010738,A040152,Advertising / Direct Mail,C13,2020,Business,Non-STEM,Under $30K,1,0,2.63,Dropped Out,,2021,1,2.27
S010739,A040156,Advertising / Direct Mail,C13,2020,Nursing & Health Sciences,STEM,Under $30K,0,1,2.77,Graduated,2024,,4,3.0
S010740,A040159,High School Counselor,C13,2020,Physical Sciences & Math,STEM,$60K-$100K,0,0,3.03,Dropped Out,,2021,1,2.86
S010741,A040161,Social Media,C13,2020,Arts & Humanities,Non-STEM,$100K-$150K,0,1,3.38,Dropped Out,,2021,1,3.21
S010742,A040164,College Website,C13,2020,Nursing & Health Sciences,STEM,$150K+,0,1,2.86,Graduated,2024,,4,2.53
S010743,A040167,College Website,C13,2020,Social Sciences,Non-STEM,Under $30K,0,1,3.21,Dropped Out,,2022,2,1.93
S010744,A040170,Online Search / Rankings Sites,C13,2020,Business,Non-STEM,$30K-$60K,1,1,2.88,Dropped Out,,2023,3,2.46
S010745,A040173,Campus Visit / Open House,C13,2020,Business,Non-STEM,$30K-$60K,0,0,3.66,Graduated,2024,,4,2.97
S010746,A040175,Online Search / Rankings Sites,C13,2020,Nursing & Health Sciences,STEM,$30K-$60K,1,1,3.7,Graduated,2024,,4,3.29
S010747,A040176,Online Search / Rankings Sites,C13,2020,Social Sciences,Non-STEM,Under $30K,0,0,3.26,Graduated,2026,,6,2.62
S010748,A040178,College Website,C13,2020,Psychology,Non-STEM,$30K-$60K,0,0,3.3,Dropped Out,,2021,1,1.88
S010749,A040184,High School Counselor,C13,2020,Arts & Humanities,Non-STEM,$60K-$100K,0,1,3.66,Graduated,2024,,4,2.76
S010750,A040185,Online Search / Rankings Sites,C13,2020,Psychology,Non-STEM,$100K-$150K,0,0,3.77,Graduated,2025,,5,2.97
S010751,A040187,Friends / Family / Alumni,C13,2020,Business,Non-STEM,$30K-$60K,1,0,2.97,Dropped Out,,2022,2,2.57
S010752,A040188,High School Counselor,C13,2020,Biology & Life Sciences,STEM,$150K+,0,0,3.67,Dropped Out,,2021,1,1.46
S010753,A040191,High School Counselor,C13,2020,Education,Non-STEM,$150K+,0,0,2.51,Graduated,2024,,4,2.94
S010754,A040192,Social Media,C13,2020,Physical Sciences & Math,STEM,$150K+,0,1,3.44,Dropped Out,,2021,1,3.04
S010755,A040193,College Website,C13,2020,Biology & Life Sciences,STEM,Under $30K,1,1,2.57,Graduated,2024,,4,2.56
S010756,A040194,Online Search / Rankings Sites,C13,2020,Engineering,STEM,$60K-$100K,0,0,2.68,Graduated,2024,,4,2.51
S010757,A040197,Campus Visit / Open House,C13,2020,Nursing & Health Sciences,STEM,$100K-$150K,0,0,3.37,Graduated,2025,,5,3.47
S010758,A040199,Friends / Family / Alumni,C13,2020,Business,Non-STEM,Under $30K,0,1,2.99,Graduated,2025,,5,3.09
S010759,A040201,Friends / Family / Alumni,C13,2020,Arts & Humanities,Non-STEM,$60K-$100K,0,0,2.59,Graduated,2024,,4,3.48
S010760,A040202,Online Search / Rankings Sites,C13,2020,Psychology,Non-STEM,Under $30K,0,1,3.47,Graduated,2024,,4,2.74
S010761,A040207,High School Counselor,C13,2020,Engineering,STEM,$30K-$60K,1,1,3.23,Graduated,2025,,5,2.99
S010762,A040218,Campus Visit / Open House,C13,2020,Education,Non-STEM,$30K-$60K,0,1,3.06,Graduated,2025,,5,3.23
S010763,A040223,Online Search / Rankings Sites,C13,2020,Biology & Life Sciences,STEM,$60K-$100K,0,1,2.94,Dropped Out,,2024,4,2.65
S010764,A040226,Friends / Family / Alumni,C13,2020,Education,Non-STEM,$100K-$150K,1,1,3.06,Dropped Out,,2021,1,1.73
S010765,A040231,Online Search / Rankings Sites,C13,2020,Physical Sciences & Math,STEM,Under $30K,0,1,3.3,Dropped Out,,2023,3,2.27
S010766,A040236,Campus Visit / Open House,C13,2020,Business,Non-STEM,$60K-$100K,1,0,2.72,Graduated,2024,,4,2.71
S010767,A040244,Campus Visit / Open House,C13,2020,Education,Non-STEM,$100K-$150K,0,0,3.96,Graduated,2025,,5,4.0
S010768,A040246,High School Counselor,C13,2020,Social Sciences,Non-STEM,$100K-$150K,0,1,3.73,Graduated,2024,,4,3.11
S010769,A040251,High School Counselor,C13,2020,Engineering,STEM,$30K-$60K,1,1,3.1,Dropped Out,,2022,2,2.69
S010770,A040256,Online Search / Rankings Sites,C13,2020,Physical Sciences & Math,STEM,$60K-$100K,0,1,3.29,Dropped Out,,2022,2,2.84
S010771,A040257,Campus Visit / Open House,C13,2020,Biology & Life Sciences,STEM,Under $30K,1,0,3.27,Graduated,2024,,4,2.69
S010772,A040258,High School Counselor,C13,2020,Social Sciences,Non-STEM,$30K-$60K,1,0,2.51,Dropped Out,,2022,2,2.29
S010773,A040259,College Website,C13,2020,Psychology,Non-STEM,$150K+,0,1,3.25,Graduated,2024,,4,3.54
S010774,A040263,Campus Visit / Open House,C13,2020,Business,Non-STEM,Under $30K,1,1,3.42,Dropped Out,,2021,1,2.42
S010775,A040266,College Website,C13,2020,Computer Science,STEM,$60K-$100K,1,0,3.14,Dropped Out,,2022,2,2.45
S010776,A040268,High School Counselor,C13,2020,Computer Science,STEM,Under $30K,1,1,3.81,Graduated,2024,,4,3.26
S010777,A040274,College Fair,C13,2020,Physical Sciences & Math,STEM,Under $30K,1,0,2.74,Graduated,2024,,4,2.64
S010778,A040278,College Website,C13,2021,Social Sciences,Non-STEM,$60K-$100K,1,1,3.18,Dropped Out,,2024,3,1.54
S010779,A040279,College Website,C13,2021,Social Sciences,Non-STEM,Under $30K,0,0,3.63,Dropped Out,,2022,1,1.73
S010780,A040281,College Fair,C13,2021,Psychology,Non-STEM,$30K-$60K,0,1,3.85,Graduated,2025,,4,3.09
S010781,A040283,College Website,C13,2021,Education,Non-STEM,$60K-$100K,0,0,4.0,Graduated,2026,,5,3.16
S010782,A040293,Campus Visit / Open House,C13,2021,Engineering,STEM,$30K-$60K,0,1,3.03,Graduated,2025,,4,2.78
S010783,A040295,High School Counselor,C13,2021,Arts & Humanities,Non-STEM,Under $30K,0,1,3.39,Graduated,2025,,4,2.97
S010784,A040299,Friends / Family / Alumni,C13,2021,Engineering,STEM,$150K+,0,1,3.55,Graduated,2025,,4,3.03
S010785,A040300,College Fair,C13,2021,Nursing & Health Sciences,STEM,Under $30K,1,1,3.23,Graduated,2026,,5,2.9
S010786,A040302,Friends / Family / Alumni,C13,2021,Nursing & Health Sciences,STEM,$100K-$150K,1,0,3.45,Graduated,2025,,4,3.32
S010787,A040303,College Website,C13,2021,Nursing & Health Sciences,STEM,Under $30K,1,1,2.61,Dropped Out,,2023,2,2.29
S010788,A040308,Campus Visit / Open House,C13,2021,Social Sciences,Non-STEM,$100K-$150K,0,1,3.49,Graduated,2026,,5,2.33
S010789,A040317,College Fair,C13,2021,Nursing & Health Sciences,STEM,$60K-$100K,0,1,2.73,Graduated,2026,,5,2.68
S010790,A040318,High School Counselor,C13,2021,Nursing & Health Sciences,STEM,Under $30K,0,1,3.38,Enrolled (Active),,,,3.2
S010791,A040320,Online Search / Rankings Sites,C13,2021,Nursing & Health Sciences,STEM,$30K-$60K,0,0,3.64,Graduated,2025,,4,2.9
S010792,A040323,College Fair,C13,2021,Psychology,Non-STEM,$150K+,0,1,3.79,Graduated,2026,,5,3.01
S010793,A040325,Friends / Family / Alumni,C13,2021,Engineering,STEM,$60K-$100K,0,0,3.0,Graduated,2025,,4,2.88
S010794,A040329,College Fair,C13,2021,Arts & Humanities,Non-STEM,$150K+,0,1,3.0,Graduated,2026,,5,3.75
S010795,A040331,High School Counselor,C13,2021,Nursing & Health Sciences,STEM,$60K-$100K,1,1,3.76,Graduated,2025,,4,2.83
S010796,A040335,Friends / Family / Alumni,C13,2021,Computer Science,STEM,Under $30K,0,1,3.35,Graduated,2025,,4,3.2
S010797,A040338,Friends / Family / Alumni,C13,2021,Computer Science,STEM,$30K-$60K,0,1,3.51,Graduated,2025,,4,3.43
S010798,A040342,Friends / Family / Alumni,C13,2021,Nursing & Health Sciences,STEM,$60K-$100K,0,1,2.93,Graduated,2026,,5,2.4
S010799,A040343,College Fair,C13,2021,Nursing & Health Sciences,STEM,Under $30K,1,1,3.01,Graduated,2025,,4,2.75
S010800,A040354,High School Counselor,C13,2021,Education,Non-STEM,$100K-$150K,1,0,3.05,Dropped Out,,2023,2,2.82
S010801,A040361,High School Counselor,C13,2021,Nursing & Health Sciences,STEM,$100K-$150K,1,0,3.33,Graduated,2025,,4,2.89
S010802,A040363,Campus Visit / Open House,C13,2021,Biology & Life Sciences,STEM,$100K-$150K,0,0,3.58,Enrolled (Active),,,,3.64
S010803,A040365,College Website,C13,2021,Arts & Humanities,Non-STEM,$60K-$100K,0,0,4.0,Dropped Out,,2022,1,3.43
S010804,A040366,Campus Visit / Open House,C13,2021,Nursing & Health Sciences,STEM,$30K-$60K,1,0,2.9,Graduated,2025,,4,2.7
S010805,A040367,College Website,C13,2021,Physical Sciences & Math,STEM,$30K-$60K,0,1,3.66,Graduated,2026,,5,3.1
S010806,A040371,Online Search / Rankings Sites,C13,2021,Arts & Humanities,Non-STEM,Under $30K,1,1,3.67,Dropped Out,,2024,3,2.42
S010807,A040374,College Website,C13,2021,Engineering,STEM,$30K-$60K,0,0,3.53,Graduated,2025,,4,2.89
S010808,A040375,Campus Visit / Open House,C13,2021,Business,Non-STEM,Under $30K,1,1,3.12,Graduated,2026,,5,2.71
S010809,A040376,Campus Visit / Open House,C13,2021,Education,Non-STEM,Under $30K,1,0,2.85,Graduated,2025,,4,2.97
S010810,A040380,High School Counselor,C13,2021,Arts & Humanities,Non-STEM,$150K+,0,0,3.8,Dropped Out,,2024,3,1.97
