student_id,application_id,discovery_channel,college_id,cohort_year,field_of_study,stem_flag,family_income_band,first_gen_flag,in_state_flag,hs_gpa,annual_tuition_usd,scholarship_type,annual_scholarship_usd,annual_grant_usd,annual_loan_usd,annual_net_cost_usd,enrollment_status,graduation_year,dropout_year,years_to_outcome,cumulative_gpa
S013120,A050770,Friends / Family / Alumni,C16,2019,Biology & Life Sciences,STEM,$60K-$100K,0,1,3.65,10640,None,0,0,5100,10640,Graduated,2024,,5,3.11
S013121,A050771,Campus Visit / Open House,C16,2019,Biology & Life Sciences,STEM,$100K-$150K,1,1,2.51,10490,None,0,0,0,10490,Graduated,2023,,4,2.42
S013122,A050778,College Fair,C16,2019,Business,Non-STEM,$60K-$100K,0,1,3.4,10580,None,0,0,0,10580,Dropped Out,,2021,2,2.31
S013123,A050782,High School Counselor,C16,2019,Psychology,Non-STEM,$150K+,0,0,3.07,25120,Departmental,5600,0,7500,19520,Graduated,2023,,4,2.99
S013124,A050787,High School Counselor,C16,2019,Biology & Life Sciences,STEM,$30K-$60K,0,1,3.18,10370,None,0,3073,0,7297,Graduated,2023,,4,2.84
S013125,A050791,Campus Visit / Open House,C16,2019,Education,Non-STEM,$60K-$100K,0,1,3.51,10330,Merit,2650,0,3500,7680,Graduated,2023,,4,2.64
S013126,A050803,Friends / Family / Alumni,C16,2019,Business,Non-STEM,$150K+,0,1,3.32,10630,Merit,5400,0,0,5230,Graduated,2023,,4,3.56
S013127,A050817,College Website,C16,2019,Biology & Life Sciences,STEM,$100K-$150K,0,1,3.38,10470,None,0,0,0,10470,Dropped Out,,2020,1,2.36
S013128,A050818,College Fair,C16,2019,Arts & Humanities,Non-STEM,Under $30K,1,1,3.63,10570,Merit,5650,4336,0,584,Graduated,2023,,4,2.87
S013129,A050823,Social Media,C16,2019,Business,Non-STEM,$150K+,0,0,3.53,25030,None,0,0,0,25030,Dropped Out,,2022,3,3.21
S013130,A050832,High School Counselor,C16,2019,Education,Non-STEM,$30K-$60K,0,0,3.47,25230,Athletic,16300,5036,0,3894,Graduated,2023,,4,3.3
S013131,A050835,Campus Visit / Open House,C16,2019,Social Sciences,Non-STEM,$60K-$100K,1,1,3.65,10630,None,0,0,0,10630,Dropped Out,,2020,1,2.17
S013132,A050838,Online Search / Rankings Sites,C16,2019,Nursing & Health Sciences,STEM,$100K-$150K,0,0,2.45,25990,None,0,0,15600,25990,Graduated,2023,,4,2.7
S013133,A050842,Social Media,C16,2019,Education,Non-STEM,Under $30K,1,0,2.87,24900,Need-Based,10300,6362,0,8238,Graduated,2023,,4,3.21
S013134,A050843,High School Counselor,C16,2019,Biology & Life Sciences,STEM,Under $30K,0,1,3.26,10470,None,0,2545,0,7925,Graduated,2024,,5,3.08
S013135,A050844,Friends / Family / Alumni,C16,2019,Nursing & Health Sciences,STEM,$150K+,0,0,3.65,25010,None,0,0,0,25010,Graduated,2023,,4,2.9
S013136,A050846,Campus Visit / Open House,C16,2019,Psychology,Non-STEM,$150K+,0,1,3.42,10640,Merit,3150,0,3400,7490,Graduated,2023,,4,3.03
S013137,A050850,College Fair,C16,2019,Psychology,Non-STEM,Under $30K,0,1,2.99,10690,None,0,4180,0,6510,Graduated,2025,,6,3.11
S013138,A050857,College Fair,C16,2019,Psychology,Non-STEM,Under $30K,0,0,3.39,25100,Need-Based,13150,4815,0,7135,Graduated,2024,,5,2.97
S013139,A050863,College Fair,C16,2019,Nursing & Health Sciences,STEM,$100K-$150K,0,0,3.38,24600,None,0,0,15300,24600,Dropped Out,,2022,3,2.37
S013140,A050879,College Website,C16,2019,Physical Sciences & Math,STEM,$60K-$100K,1,0,3.0,25530,Merit,7300,0,7600,18230,Graduated,2023,,4,2.62
S013141,A050880,Campus Visit / Open House,C16,2019,Arts & Humanities,Non-STEM,Under $30K,1,0,3.81,24690,Merit,4800,0,0,19890,Graduated,2024,,5,2.76
S013142,A050901,Friends / Family / Alumni,C16,2019,Engineering,STEM,$30K-$60K,1,0,4.0,25610,Merit,7300,0,0,18310,Graduated,2023,,4,3.26
S013143,A050902,Campus Visit / Open House,C16,2019,Computer Science,STEM,Under $30K,0,1,3.2,10850,None,0,6896,2000,3954,Graduated,2023,,4,3.42
S013144,A050915,Friends / Family / Alumni,C16,2019,Nursing & Health Sciences,STEM,$150K+,0,1,3.95,10490,Merit,4900,0,3600,5590,Graduated,2024,,5,3.62
S013145,A050916,Friends / Family / Alumni,C16,2019,Arts & Humanities,Non-STEM,$100K-$150K,0,1,3.45,10560,None,0,0,0,10560,Graduated,2023,,4,3.34
S013146,A050928,College Website,C16,2019,Nursing & Health Sciences,STEM,$150K+,0,1,3.4,10320,Need-Based,3450,0,4700,6870,Dropped Out,,2020,1,2.13
S013147,A050945,College Website,C16,2019,Business,Non-STEM,$30K-$60K,0,0,2.52,25480,None,0,0,8000,25480,Dropped Out,,2023,4,2.3
S013148,A050948,Campus Visit / Open House,C16,2019,Biology & Life Sciences,STEM,$60K-$100K,1,0,3.24,25290,None,0,0,9700,25290,Dropped Out,,2021,2,2.46
S013149,A050956,Campus Visit / Open House,C16,2019,Engineering,STEM,$100K-$150K,0,0,3.47,24930,None,0,0,12800,24930,Dropped Out,,2021,2,2.44
S013150,A050959,Friends / Family / Alumni,C16,2019,Nursing & Health Sciences,STEM,$100K-$150K,0,1,4.0,10540,Need-Based,2300,0,0,8240,Graduated,2023,,4,3.85
S013151,A050960,High School Counselor,C16,2019,Business,Non-STEM,Under $30K,0,0,3.0,25790,None,0,5589,9400,20201,Graduated,2023,,4,2.63
S013152,A050971,Friends / Family / Alumni,C16,2020,Nursing & Health Sciences,STEM,$30K-$60K,1,0,3.17,26830,Merit,11950,4883,3700,9997,Graduated,2024,,4,2.76
S013153,A050973,High School Counselor,C16,2020,Education,Non-STEM,Under $30K,0,1,2.98,10830,Need-Based,3100,5181,900,2549,Graduated,2026,,6,2.53
S013154,A050977,Friends / Family / Alumni,C16,2020,Social Sciences,Non-STEM,$60K-$100K,0,0,3.38,26370,None,0,0,15700,26370,Graduated,2025,,5,2.73
S013155,A050979,High School Counselor,C16,2020,Physical Sciences & Math,STEM,$30K-$60K,0,0,3.41,25860,Need-Based,14950,5638,0,5272,Dropped Out,,2022,2,2.77
S013156,A050987,College Fair,C16,2020,Education,Non-STEM,$100K-$150K,1,1,3.91,11190,Merit,6100,0,0,5090,Graduated,2024,,4,2.72
S013157,A050988,College Website,C16,2020,Psychology,Non-STEM,$100K-$150K,1,1,3.45,10570,None,0,0,6400,10570,Graduated,2024,,4,2.99
S013158,A050991,Campus Visit / Open House,C16,2020,Education,Non-STEM,$60K-$100K,0,1,3.13,10770,Athletic,4200,0,0,6570,Graduated,2024,,4,2.85
S013159,A051005,Advertising / Direct Mail,C16,2020,Arts & Humanities,Non-STEM,Under $30K,1,1,3.44,10890,Need-Based,3500,4795,1300,2595,Dropped Out,,2022,2,2.25
S013160,A051007,Friends / Family / Alumni,C16,2020,Computer Science,STEM,Under $30K,1,1,3.71,10580,None,0,3995,0,6585,Graduated,2024,,4,2.55
S013161,A051009,Campus Visit / Open House,C16,2020,Business,Non-STEM,$150K+,0,1,3.31,10900,None,0,0,7200,10900,Graduated,2025,,5,2.83
S013162,A051011,Friends / Family / Alumni,C16,2020,Nursing & Health Sciences,STEM,$60K-$100K,1,1,2.4,10640,None,0,0,5400,10640,Dropped Out,,2021,1,2.91
S013163,A051022,College Website,C16,2020,Nursing & Health Sciences,STEM,Under $30K,0,1,2.9,11190,None,0,0,6600,11190,Graduated,2024,,4,3.17
S013164,A051034,Campus Visit / Open House,C16,2020,Engineering,STEM,$100K-$150K,0,0,3.37,26100,Athletic,14700,0,0,11400,Graduated,2025,,5,3.2
S013165,A051059,Campus Visit / Open House,C16,2020,Social Sciences,Non-STEM,Under $30K,1,1,2.98,10570,None,0,0,0,10570,Graduated,2024,,4,2.41
S013166,A051063,Friends / Family / Alumni,C16,2020,Education,Non-STEM,Under $30K,0,0,3.93,25640,Merit,4050,4306,10900,17284,Graduated,2024,,4,3.46
S013167,A051065,College Website,C16,2020,Computer Science,STEM,Under $30K,0,0,3.18,25810,None,0,4018,8300,21792,Graduated,2024,,4,2.94
S013168,A051066,College Website,C16,2020,Engineering,STEM,$30K-$60K,0,1,3.11,10970,None,0,6630,2500,4340,Dropped Out,,2021,1,2.06
S013169,A051071,High School Counselor,C16,2020,Engineering,STEM,Under $30K,1,0,3.16,25650,None,0,4606,10400,21044,Graduated,2025,,5,2.58
S013170,A051072,College Website,C16,2020,Nursing & Health Sciences,STEM,$150K+,0,0,3.0,26230,None,0,0,0,26230,Graduated,2025,,5,2.5
S013171,A051073,Campus Visit / Open House,C16,2020,Psychology,Non-STEM,$30K-$60K,0,1,4.0,11190,Merit,2150,2947,2100,6093,Graduated,2025,,5,2.91
S013172,A051074,Campus Visit / Open House,C16,2020,Education,Non-STEM,$100K-$150K,0,1,3.54,11160,Need-Based,4850,0,2200,6310,Dropped Out,,2021,1,2.94
S013173,A051089,Friends / Family / Alumni,C16,2020,Social Sciences,Non-STEM,Under $30K,0,0,3.6,26520,Departmental,2650,0,8800,23870,Graduated,2024,,4,2.52
S013174,A051093,High School Counselor,C16,2020,Psychology,Non-STEM,$150K+,0,1,3.08,10790,None,0,0,6400,10790,Dropped Out,,2021,1,3.31
S013175,A051095,Campus Visit / Open House,C16,2020,Arts & Humanities,Non-STEM,$150K+,0,0,2.48,25630,None,0,0,0,25630,Dropped Out,,2021,1,2.12
S013176,A051098,College Website,C16,2020,Arts & Humanities,Non-STEM,$150K+,0,1,3.57,10830,Merit,3550,0,2400,7280,Graduated,2024,,4,2.75
S013177,A051099,Friends / Family / Alumni,C16,2020,Business,Non-STEM,Under $30K,1,1,3.6,10790,Need-Based,5050,5740,0,0,Graduated,2025,,5,3.2
S013178,A051117,High School Counselor,C16,2020,Computer Science,STEM,$100K-$150K,0,0,2.59,25800,None,0,0,16400,25800,Graduated,2026,,6,2.77
S013179,A051119,College Website,C16,2020,Biology & Life Sciences,STEM,$30K-$60K,1,0,3.78,25580,None,0,0,0,25580,Graduated,2024,,4,3.07
S013180,A051121,Social Media,C16,2020,Physical Sciences & Math,STEM,$60K-$100K,1,1,3.14,10860,Athletic,7450,0,1200,3410,Graduated,2024,,4,2.41
S013181,A051125,College Website,C16,2020,Biology & Life Sciences,STEM,$150K+,0,0,3.14,26610,None,0,0,8500,26610,Dropped Out,,2021,1,2.16
S013182,A051131,High School Counselor,C16,2020,Business,Non-STEM,Under $30K,0,1,2.86,10850,None,0,0,0,10850,Graduated,2024,,4,3.03
S013183,A051135,Friends / Family / Alumni,C16,2020,Engineering,STEM,$100K-$150K,0,0,2.84,26240,Merit,8350,0,6600,17890,Graduated,2025,,5,2.65
S013184,A051139,College Website,C16,2020,Nursing & Health Sciences,STEM,$30K-$60K,0,1,3.03,10620,None,0,0,6900,10620,Dropped Out,,2022,2,2.83
S013185,A051143,College Fair,C16,2020,Business,Non-STEM,$30K-$60K,1,1,2.83,11010,Need-Based,6150,0,2800,4860,Graduated,2025,,5,2.47
S013186,A051145,Campus Visit / Open House,C16,2020,Engineering,STEM,$60K-$100K,0,0,2.81,26710,None,0,0,0,26710,Graduated,2025,,5,3.01
S013187,A051146,College Fair,C16,2020,Engineering,STEM,$30K-$60K,0,0,4.0,25420,Need-Based,15850,6760,1000,2810,Graduated,2024,,4,3.81
S013188,A051151,College Website,C16,2020,Computer Science,STEM,$30K-$60K,0,0,3.02,26150,Merit,14150,4510,0,7490,Graduated,2024,,4,3.34
S013189,A051156,High School Counselor,C16,2020,Social Sciences,Non-STEM,$30K-$60K,0,1,3.25,11060,None,0,0,5600,11060,Graduated,2024,,4,2.87
S013190,A051161,College Website,C16,2020,Biology & Life Sciences,STEM,$60K-$100K,0,1,2.41,10620,None,0,0,5300,10620,Graduated,2024,,4,3.0
S013191,A051163,Online Search / Rankings Sites,C16,2020,Biology & Life Sciences,STEM,$30K-$60K,0,1,2.74,10770,None,0,5951,0,4819,Graduated,2024,,4,2.55
S013192,A051164,Friends / Family / Alumni,C16,2020,Computer Science,STEM,$60K-$100K,0,0,3.58,25630,None,0,0,0,25630,Graduated,2024,,4,3.35
S013193,A051172,Online Search / Rankings Sites,C16,2020,Physical Sciences & Math,STEM,$100K-$150K,1,0,3.53,25690,None,0,0,16900,25690,Graduated,2024,,4,3.02
S013194,A051181,Campus Visit / Open House,C16,2020,Education,Non-STEM,Under $30K,0,1,2.67,10770,None,0,4255,0,6515,Graduated,2024,,4,3.02
S013195,A051184,College Fair,C16,2020,Social Sciences,Non-STEM,$60K-$100K,0,1,2.53,10690,Departmental,1450,0,0,9240,Graduated,2025,,5,2.8
S013196,A051187,Online Search / Rankings Sites,C16,2020,Engineering,STEM,$100K-$150K,0,1,3.06,10690,Need-Based,2650,0,0,8040,Graduated,2024,,4,3.06
S013197,A051194,Online Search / Rankings Sites,C16,2020,Business,Non-STEM,$100K-$150K,0,1,3.48,10990,Departmental,1400,0,4700,9590,Graduated,2025,,5,2.74
S013198,A051198,High School Counselor,C16,2020,Business,Non-STEM,$150K+,0,0,3.44,25620,Athletic,19450,0,0,6170,Graduated,2026,,6,2.95
S013199,A051201,High School Counselor,C16,2020,Computer Science,STEM,$150K+,0,1,3.96,11200,Need-Based,4250,0,2800,6950,Graduated,2024,,4,2.39
S013200,A051202,College Website,C16,2020,Physical Sciences & Math,STEM,$100K-$150K,0,0,4.0,26190,None,0,0,17400,26190,Graduated,2024,,4,2.92
S013201,A051203,Friends / Family / Alumni,C16,2020,Computer Science,STEM,$60K-$100K,1,0,3.61,26590,Merit,7150,0,11000,19440,Dropped Out,,2022,2,3.08
S013202,A051205,High School Counselor,C16,2020,Biology & Life Sciences,STEM,$150K+,0,1,3.11,10890,None,0,0,5600,10890,Dropped Out,,2021,1,2.45
S013203,A051208,College Website,C16,2020,Arts & Humanities,Non-STEM,$60K-$100K,0,1,3.24,11050,None,0,0,0,11050,Graduated,2025,,5,3.25
S013204,A051210,High School Counselor,C16,2020,Computer Science,STEM,$100K-$150K,0,0,3.55,25320,Merit,10900,0,4800,14420,Dropped Out,,2023,3,2.19
S013205,A051212,Campus Visit / Open House,C16,2020,Business,Non-STEM,$60K-$100K,0,1,3.59,10750,Merit,2000,0,2800,8750,Graduated,2024,,4,2.84
S013206,A051215,Social Media,C16,2020,Business,Non-STEM,Under $30K,0,0,3.8,25740,Merit,13050,6875,0,5815,Graduated,2025,,5,3.79
S013207,A051216,Social Media,C16,2020,Business,Non-STEM,$60K-$100K,0,1,2.88,10680,None,0,0,5300,10680,Graduated,2024,,4,3.18
S013208,A051228,Friends / Family / Alumni,C16,2020,Business,Non-STEM,$30K-$60K,0,0,2.78,26800,Need-Based,10300,3431,8500,13069,Dropped Out,,2023,3,2.25
S013209,A051231,College Website,C16,2020,Psychology,Non-STEM,$150K+,0,1,3.35,10770,None,0,0,0,10770,Graduated,2026,,6,3.02
S013210,A051233,Campus Visit / Open House,C16,2020,Arts & Humanities,Non-STEM,$100K-$150K,0,1,2.95,10860,None,0,0,5400,10860,Dropped Out,,2023,3,2.48
S013211,A051242,College Fair,C16,2020,Engineering,STEM,$150K+,0,1,3.35,10900,None,0,0,3900,10900,Dropped Out,,2023,3,2.33
S013212,A051243,Friends / Family / Alumni,C16,2020,Business,Non-STEM,$30K-$60K,1,0,2.37,26800,Merit,9650,3882,4100,13268,Graduated,2024,,4,1.79
S013213,A051250,College Fair,C16,2020,Biology & Life Sciences,STEM,$60K-$100K,0,1,3.68,10990,Departmental,2600,0,4700,8390,Dropped Out,,2022,2,2.75
S013214,A051255,Friends / Family / Alumni,C16,2020,Nursing & Health Sciences,STEM,$30K-$60K,0,0,3.41,25930,Need-Based,11650,2491,0,11789,Graduated,2024,,4,3.21
S013215,A051261,Friends / Family / Alumni,C16,2020,Computer Science,STEM,Under $30K,0,1,2.62,10780,None,0,4313,0,6467,Graduated,2024,,4,2.68
S013216,A051264,High School Counselor,C16,2020,Arts & Humanities,Non-STEM,$100K-$150K,0,0,2.95,26620,Merit,13850,0,7800,12770,Dropped Out,,2021,1,2.48
S013217,A051269,Campus Visit / Open House,C16,2020,Business,Non-STEM,$60K-$100K,0,1,3.45,11020,Merit,2150,0,0,8870,Dropped Out,,2022,2,3.01
S013218,A051271,College Website,C16,2020,Engineering,STEM,$30K-$60K,0,0,3.17,26530,None,0,0,0,26530,Graduated,2024,,4,2.52
S013219,A051276,Friends / Family / Alumni,C16,2020,Psychology,Non-STEM,$100K-$150K,0,0,3.34,26310,Merit,10150,0,7500,16160,Graduated,2026,,6,3.51
S013220,A051278,Friends / Family / Alumni,C16,2020,Physical Sciences & Math,STEM,$60K-$100K,0,1,3.04,11180,None,0,0,0,11180,Graduated,2025,,5,3.06
S013221,A051285,Friends / Family / Alumni,C16,2021,Psychology,Non-STEM,$150K+,0,1,3.51,10870,Athletic,6750,0,2700,4120,Graduated,2025,,4,2.95
S013222,A051287,College Website,C16,2021,Physical Sciences & Math,STEM,$150K+,0,0,3.7,26500,None,0,0,0,26500,Dropped Out,,2024,3,3.51
S013223,A051293,College Website,C16,2021,Computer Science,STEM,$100K-$150K,0,1,3.27,11530,None,0,0,0,11530,Graduated,2026,,5,2.82
S013224,A051297,College Fair,C16,2021,Social Sciences,Non-STEM,$150K+,0,0,3.12,26580,None,0,0,0,26580,Dropped Out,,2024,3,3.59
S013225,A051299,High School Counselor,C16,2021,Business,Non-STEM,$30K-$60K,1,1,3.23,11090,Need-Based,2700,0,0,8390,Graduated,2025,,4,3.41
S013226,A051302,College Website,C16,2021,Nursing & Health Sciences,STEM,$100K-$150K,0,1,3.31,11080,None,0,0,4000,11080,Graduated,2025,,4,2.94
S013227,A051304,Campus Visit / Open House,C16,2021,Psychology,Non-STEM,$100K-$150K,1,1,3.56,10930,None,0,0,0,10930,Dropped Out,,2022,1,2.44
S013228,A051309,High School Counselor,C16,2021,Business,Non-STEM,$30K-$60K,0,1,2.29,11460,Merit,5800,0,0,5660,Graduated,2025,,4,2.74
S013229,A051313,College Website,C16,2021,Social Sciences,Non-STEM,$100K-$150K,0,0,3.14,26660,Merit,12750,0,0,13910,Dropped Out,,2022,1,3.24
S013230,A051314,High School Counselor,C16,2021,Education,Non-STEM,$60K-$100K,0,0,3.32,27050,Merit,11450,0,6500,15600,Graduated,2025,,4,2.58
S013231,A051317,College Fair,C16,2021,Computer Science,STEM,$100K-$150K,0,1,2.7,11390,Need-Based,6650,0,0,4740,Graduated,2025,,4,2.62
S013232,A051318,High School Counselor,C16,2021,Biology & Life Sciences,STEM,Under $30K,1,1,3.25,11140,Merit,5600,5540,0,0,Graduated,2025,,4,2.76
S013233,A051320,College Website,C16,2021,Physical Sciences & Math,STEM,Under $30K,0,1,3.23,11250,Merit,4800,6075,300,375,Graduated,2025,,4,2.82
S013234,A051332,Campus Visit / Open House,C16,2021,Physical Sciences & Math,STEM,$100K-$150K,1,1,3.02,11410,None,0,0,0,11410,Graduated,2025,,4,3.05
S013235,A051333,College Website,C16,2021,Nursing & Health Sciences,STEM,Under $30K,0,1,4.0,11410,Merit,2800,3772,0,4838,Graduated,2026,,5,3.09
S013236,A051345,College Website,C16,2021,Physical Sciences & Math,STEM,Under $30K,1,1,3.36,11260,Need-Based,2700,5257,0,3303,Graduated,2025,,4,3.35
S013237,A051348,High School Counselor,C16,2021,Education,Non-STEM,$30K-$60K,1,1,3.45,11250,None,0,0,4900,11250,Graduated,2025,,4,2.97
S013238,A051353,Social Media,C16,2021,Nursing & Health Sciences,STEM,$30K-$60K,0,1,3.5,11210,None,0,6512,1900,4698,Graduated,2025,,4,3.26
S013239,A051366,Advertising / Direct Mail,C16,2021,Business,Non-STEM,$30K-$60K,1,1,3.22,11020,Merit,2650,0,0,8370,Graduated,2026,,5,3.01
S013240,A051367,College Fair,C16,2021,Biology & Life Sciences,STEM,$30K-$60K,0,1,3.45,11430,Need-Based,2300,6251,1900,2879,Graduated,2026,,5,2.91
S013241,A051384,College Website,C16,2021,Computer Science,STEM,$150K+,0,1,3.26,11070,Merit,2400,0,0,8670,Dropped Out,,2022,1,2.65
S013242,A051388,High School Counselor,C16,2021,Biology & Life Sciences,STEM,Under $30K,0,0,3.25,27420,Departmental,5150,0,0,22270,Graduated,2026,,5,2.73
S013243,A051394,Friends / Family / Alumni,C16,2021,Business,Non-STEM,Under $30K,1,1,3.42,11250,Departmental,2100,2130,0,7020,Graduated,2026,,5,3.3
S013244,A051396,College Website,C16,2021,Engineering,STEM,$100K-$150K,0,1,3.65,11160,Merit,4050,0,0,7110,Graduated,2025,,4,3.56
S013245,A051398,College Website,C16,2021,Computer Science,STEM,$100K-$150K,1,0,3.05,26870,None,0,0,0,26870,Graduated,2026,,5,2.91
S013246,A051403,Advertising / Direct Mail,C16,2021,Psychology,Non-STEM,Under $30K,0,1,3.22,11330,None,0,2164,0,9166,Dropped Out,,2022,1,2.31
S013247,A051404,Campus Visit / Open House,C16,2021,Business,Non-STEM,Under $30K,1,1,2.98,11040,None,0,4838,1900,6202,Graduated,2025,,4,1.59
S013248,A051406,Online Search / Rankings Sites,C16,2021,Physical Sciences & Math,STEM,$60K-$100K,0,0,2.27,26430,None,0,0,0,26430,Dropped Out,,2022,1,2.23
S013249,A051408,High School Counselor,C16,2021,Arts & Humanities,Non-STEM,Under $30K,0,0,2.95,26090,None,0,0,14300,26090,Graduated,2025,,4,2.12
S013250,A051428,High School Counselor,C16,2021,Computer Science,STEM,Under $30K,0,0,3.31,26980,Departmental,6200,5981,0,14799,Graduated,2025,,4,2.91
S013251,A051441,Advertising / Direct Mail,C16,2021,Psychology,Non-STEM,$30K-$60K,0,1,2.84,11120,None,0,6785,0,4335,Graduated,2026,,5,2.84
S013252,A051446,Campus Visit / Open House,C16,2021,Arts & Humanities,Non-STEM,$150K+,0,0,3.02,26940,None,0,0,0,26940,Graduated,2025,,4,3.47
S013253,A051450,Campus Visit / Open House,C16,2021,Biology & Life Sciences,STEM,Under $30K,1,0,3.11,26180,Need-Based,12550,0,5900,13630,Graduated,2025,,4,2.84
S013254,A051452,Campus Visit / Open House,C16,2021,Education,Non-STEM,Under $30K,0,1,3.48,11510,None,0,0,0,11510,Graduated,2026,,5,2.34
S013255,A051472,College Website,C16,2021,Engineering,STEM,$150K+,0,1,3.35,11430,Merit,4300,0,0,7130,Dropped Out,,2024,3,2.05
S013256,A051473,College Website,C16,2021,Education,Non-STEM,Under $30K,0,1,4.0,10960,None,0,3967,0,6993,Graduated,2026,,5,2.99
S013257,A051476,Social Media,C16,2021,Engineering,STEM,Under $30K,1,1,3.62,11140,None,0,3025,3000,8115,Graduated,2025,,4,3.23
S013258,A051478,College Website,C16,2021,Nursing & Health Sciences,STEM,$150K+,0,1,3.32,11290,None,0,0,7200,11290,Graduated,2025,,4,2.74
S013259,A051479,College Website,C16,2021,Psychology,Non-STEM,$100K-$150K,1,1,2.77,11080,None,0,0,6900,11080,Graduated,2025,,4,2.28
S013260,A051485,Friends / Family / Alumni,C16,2021,Education,Non-STEM,$60K-$100K,1,0,3.08,26560,None,0,0,10700,26560,Dropped Out,,2022,1,2.23
S013261,A051489,High School Counselor,C16,2021,Social Sciences,Non-STEM,$30K-$60K,0,0,3.21,26180,None,0,0,0,26180,Graduated,2025,,4,2.23
S013262,A051491,College Fair,C16,2021,Biology & Life Sciences,STEM,$100K-$150K,0,1,3.25,11060,None,0,0,0,11060,Dropped Out,,2022,1,2.57
S013263,A051492,Campus Visit / Open House,C16,2021,Business,Non-STEM,$60K-$100K,1,0,3.4,27420,Merit,4550,0,0,22870,Graduated,2025,,4,3.0
S013264,A051497,College Fair,C16,2021,Nursing & Health Sciences,STEM,$100K-$150K,1,1,3.25,11190,None,0,0,0,11190,Graduated,2025,,4,2.87
S013265,A051504,Social Media,C16,2021,Business,Non-STEM,$150K+,0,0,3.69,26890,Need-Based,11050,0,10800,15840,Graduated,2025,,4,3.18
S013266,A051506,Online Search / Rankings Sites,C16,2021,Biology & Life Sciences,STEM,$100K-$150K,0,1,2.98,11240,None,0,0,0,11240,Graduated,2025,,4,3.1
S013267,A051508,Campus Visit / Open House,C16,2021,Social Sciences,Non-STEM,$30K-$60K,0,0,2.74,26770,None,0,0,0,26770,Dropped Out,,2022,1,2.27
S013268,A051514,High School Counselor,C16,2021,Social Sciences,Non-STEM,$150K+,0,1,3.69,11450,Departmental,2100,0,0,9350,Graduated,2025,,4,2.77
S013269,A051515,Online Search / Rankings Sites,C16,2021,Biology & Life Sciences,STEM,$30K-$60K,1,0,3.77,26330,None,0,3548,9400,22782,Dropped Out,,2022,1,2.95
S013270,A051518,College Website,C16,2021,Physical Sciences & Math,STEM,Under $30K,0,1,3.87,11380,Need-Based,2850,4640,0,3890,Graduated,2025,,4,3.34
