application_id,college_id,application_year,discovery_channel,applicant_state,intended_field,admitted_flag,enrolled_flag
A041161,C13,2023,College Fair,VA,Engineering,1,1
A041162,C13,2023,High School Counselor,VA,Social Sciences,1,1
A041163,C13,2023,Friends / Family / Alumni,AZ,Nursing & Health Sciences,1,1
A041164,C13,2023,High School Counselor,NJ,Social Sciences,1,1
A041165,C13,2023,Campus Visit / Open House,TX,Arts & Humanities,1,1
A041166,C13,2023,Friends / Family / Alumni,VA,Computer Science,0,0
A041167,C13,2023,College Website,FL,Business,0,0
A041168,C13,2023,Online Search / Rankings Sites,VA,Business,1,0
A041169,C13,2023,High School Counselor,FL,Education,1,1
A041170,C13,2023,Social Media,VA,Engineering,1,0
A041171,C13,2023,College Website,MN,Biology & Life Sciences,0,0
A041172,C13,2023,Friends / Family / Alumni,VA,Social Sciences,1,0
A041173,C13,2023,Friends / Family / Alumni,VA,Arts & Humanities,1,0
A041174,C13,2023,Campus Visit / Open House,VA,Engineering,1,1
A041175,C13,2023,Social Media,FL,Psychology,1,0
A041176,C13,2023,Social Media,TX,Psychology,1,1
A041177,C13,2023,Social Media,NC,Computer Science,1,0
A041178,C13,2023,Social Media,VA,Computer Science,0,0
A041179,C13,2023,Social Media,VA,Computer Science,0,0
A041180,C13,2023,College Website,VA,Education,0,0
A041181,C13,2023,High School Counselor,VA,Education,1,1
A041182,C13,2023,Online Search / Rankings Sites,VA,Business,1,1
A041183,C13,2023,College Website,WA,Biology & Life Sciences,1,1
A041184,C13,2023,Social Media,VA,Computer Science,1,0
A041185,C13,2023,Friends / Family / Alumni,VA,Education,1,1
A041186,C13,2023,College Fair,VA,Business,1,1
A041187,C13,2023,Campus Visit / Open House,TX,Education,0,0
A041188,C13,2023,Campus Visit / Open House,VA,Arts & Humanities,1,1
A041189,C13,2023,High School Counselor,TN,Arts & Humanities,1,1
A041190,C13,2023,Campus Visit / Open House,WI,Psychology,1,1
A041191,C13,2023,Advertising / Direct Mail,WA,Computer Science,1,1
A041192,C13,2023,Campus Visit / Open House,VA,Arts & Humanities,1,1
A041193,C13,2023,College Website,CA,Arts & Humanities,1,0
A041194,C13,2023,Social Media,WA,Business,1,0
A041195,C13,2023,Social Media,MN,Computer Science,1,0
A041196,C13,2023,High School Counselor,FL,Nursing & Health Sciences,1,1
A041197,C13,2023,Online Search / Rankings Sites,VA,Business,1,0
A041198,C13,2023,Campus Visit / Open House,PA,Biology & Life Sciences,1,0
A041199,C13,2023,High School Counselor,VA,Psychology,1,0
A041200,C13,2023,College Website,VA,Nursing & Health Sciences,1,0
A041201,C13,2023,High School Counselor,VA,Nursing & Health Sciences,1,1
A041202,C13,2023,Social Media,WA,Physical Sciences & Math,1,0
A041203,C13,2023,High School Counselor,VA,Nursing & Health Sciences,1,1
A041204,C13,2023,Advertising / Direct Mail,VA,Business,1,0
A041205,C13,2023,Online Search / Rankings Sites,VA,Biology & Life Sciences,1,1
A041206,C13,2023,College Website,VA,Biology & Life Sciences,1,1
A041207,C13,2023,Social Media,VA,Nursing & Health Sciences,1,0
A041208,C13,2023,Advertising / Direct Mail,CA,Engineering,1,1
A041209,C13,2023,Campus Visit / Open House,VA,Biology & Life Sciences,1,0
A041210,C13,2023,College Fair,VA,Physical Sciences & Math,1,1
A041211,C13,2023,Social Media,VA,Biology & Life Sciences,0,0
A041212,C13,2023,High School Counselor,VA,Social Sciences,0,0
A041213,C13,2023,Social Media,VA,Business,1,0
A041214,C13,2023,High School Counselor,MA,Computer Science,0,0
A041215,C13,2023,Online Search / Rankings Sites,VA,Business,1,0
A041216,C13,2023,Social Media,VA,Education,0,0
A041217,C13,2023,Campus Visit / Open House,VA,Engineering,1,0
A041218,C13,2023,Social Media,OH,Social Sciences,1,0
A041219,C13,2023,Campus Visit / Open House,TX,Social Sciences,1,0
A041220,C13,2023,Social Media,VA,Computer Science,1,0
A041221,C13,2023,Social Media,AZ,Psychology,1,1
A041222,C13,2023,Friends / Family / Alumni,TX,Social Sciences,1,0
A041223,C13,2023,College Website,VA,Psychology,1,1
A041224,C13,2023,Friends / Family / Alumni,VA,Engineering,1,1
A041225,C13,2023,College Website,VA,Computer Science,1,1
A041226,C13,2023,Friends / Family / Alumni,VA,Nursing & Health Sciences,1,0
A041227,C13,2023,Social Media,VA,Arts & Humanities,1,0
A041228,C13,2023,Social Media,VA,Engineering,1,0
A041229,C13,2023,Campus Visit / Open House,VA,Physical Sciences & Math,1,0
A041230,C13,2023,Online Search / Rankings Sites,VA,Engineering,1,0
A041231,C13,2023,College Website,VA,Physical Sciences & Math,1,1
A041232,C13,2023,Friends / Family / Alumni,NY,Business,1,1
A041233,C13,2023,College Fair,MI,Business,1,0
A041234,C13,2023,College Website,CO,Arts & Humanities,1,1
A041235,C13,2023,Social Media,WA,Biology & Life Sciences,1,0
A041236,C13,2023,Campus Visit / Open House,VA,Computer Science,1,1
A041237,C13,2023,Online Search / Rankings Sites,VA,Arts & Humanities,1,1
A041238,C13,2023,High School Counselor,VA,Biology & Life Sciences,1,0
A041239,C13,2023,Social Media,VA,Education,1,0
A041240,C13,2023,High School Counselor,TN,Physical Sciences & Math,1,0
A041241,C13,2023,College Fair,OR,Business,0,0
A041242,C13,2023,College Website,VA,Physical Sciences & Math,1,1
A041243,C13,2023,Online Search / Rankings Sites,VA,Biology & Life Sciences,1,0
A041244,C13,2023,College Website,AZ,Social Sciences,1,1
A041245,C13,2023,College Fair,CO,Nursing & Health Sciences,1,0
A041246,C13,2023,High School Counselor,VA,Computer Science,1,1
A041247,C13,2023,College Website,VA,Arts & Humanities,1,0
A041248,C13,2023,Friends / Family / Alumni,VA,Computer Science,0,0
A041249,C13,2023,Online Search / Rankings Sites,VA,Psychology,1,1
A041250,C13,2023,College Fair,TN,Biology & Life Sciences,1,0
A041251,C13,2023,Social Media,VA,Social Sciences,1,0
A041252,C13,2023,Friends / Family / Alumni,VA,Psychology,1,1
A041253,C13,2023,Online Search / Rankings Sites,TX,Physical Sciences & Math,1,0
A041254,C13,2023,High School Counselor,VA,Social Sciences,0,0
A041255,C13,2023,Campus Visit / Open House,VA,Engineering,0,0
A041256,C13,2023,Friends / Family / Alumni,VA,Education,1,1
A041257,C13,2023,College Website,VA,Business,1,0
A041258,C13,2023,High School Counselor,VA,Education,0,0
A041259,C13,2023,Social Media,VA,Psychology,1,0
A041260,C13,2023,Online Search / Rankings Sites,VA,Biology & Life Sciences,1,0
A041261,C13,2023,College Website,MI,Education,1,0
A041262,C13,2023,High School Counselor,FL,Physical Sciences & Math,1,0
A041263,C13,2023,College Website,VA,Nursing & Health Sciences,0,0
A041264,C13,2023,Friends / Family / Alumni,PA,Engineering,1,0
A041265,C13,2023,College Fair,VA,Education,1,0
A041266,C13,2023,Campus Visit / Open House,IL,Psychology,1,1
A041267,C13,2023,Online Search / Rankings Sites,VA,Biology & Life Sciences,0,0
A041268,C13,2023,Friends / Family / Alumni,NY,Physical Sciences & Math,0,0
A041269,C13,2023,Campus Visit / Open House,MI,Biology & Life Sciences,0,0
A041270,C13,2023,Online Search / Rankings Sites,VA,Biology & Life Sciences,0,0
A041271,C13,2023,College Fair,VA,Engineering,1,0
A041272,C13,2023,Social Media,WA,Physical Sciences & Math,1,1
A041273,C13,2023,Friends / Family / Alumni,MN,Education,1,1
A041274,C13,2023,Campus Visit / Open House,VA,Biology & Life Sciences,1,1
A041275,C13,2023,College Website,VA,Biology & Life Sciences,1,0
A041276,C13,2023,Friends / Family / Alumni,NJ,Computer Science,1,0
A041277,C13,2023,College Website,VA,Computer Science,1,0
A041278,C13,2023,High School Counselor,AZ,Education,0,0
A041279,C13,2023,Online Search / Rankings Sites,VA,Physical Sciences & Math,1,1
A041280,C13,2023,College Website,VA,Physical Sciences & Math,1,1
A041281,C13,2023,Campus Visit / Open House,VA,Computer Science,1,1
A041282,C13,2023,Campus Visit / Open House,OR,Education,1,0
A041283,C13,2023,Social Media,TX,Social Sciences,0,0
A041284,C13,2023,Campus Visit / Open House,VA,Engineering,1,1
A041285,C13,2023,High School Counselor,VA,Education,1,1
A041286,C13,2023,Friends / Family / Alumni,NY,Business,1,0
A041287,C13,2023,Friends / Family / Alumni,VA,Business,1,0
A041288,C13,2023,Campus Visit / Open House,MN,Nursing & Health Sciences,1,1
A041289,C13,2023,Campus Visit / Open House,VA,Physical Sciences & Math,1,0
A041290,C13,2023,Friends / Family / Alumni,VA,Education,1,1
A041291,C13,2023,Campus Visit / Open House,VA,Education,1,1
A041292,C13,2023,Online Search / Rankings Sites,NC,Psychology,0,0
A041293,C13,2023,College Website,VA,Business,0,0
A041294,C13,2023,Friends / Family / Alumni,NJ,Biology & Life Sciences,0,0
A041295,C13,2023,Campus Visit / Open House,VA,Engineering,0,0
A041296,C13,2023,College Fair,OR,Engineering,1,1
A041297,C13,2023,High School Counselor,VA,Social Sciences,1,0
A041298,C13,2023,High School Counselor,TN,Psychology,1,0
A041299,C13,2023,College Website,VA,Arts & Humanities,1,0
A041300,C13,2023,College Website,NJ,Education,1,0
A041301,C13,2023,Social Media,OH,Business,1,0
A041302,C13,2023,Online Search / Rankings Sites,TX,Nursing & Health Sciences,1,0
A041303,C13,2023,High School Counselor,VA,Arts & Humanities,1,1
A041304,C13,2023,Social Media,VA,Psychology,1,1
A041305,C13,2023,Friends / Family / Alumni,VA,Psychology,0,0
A041306,C13,2023,College Website,VA,Psychology,0,0
A041307,C13,2023,Friends / Family / Alumni,PA,Psychology,1,0
A041308,C13,2023,Friends / Family / Alumni,OH,Psychology,1,1
A041309,C13,2023,Friends / Family / Alumni,NJ,Business,0,0
A041310,C13,2023,High School Counselor,VA,Nursing & Health Sciences,1,1
A041311,C13,2023,Online Search / Rankings Sites,VA,Nursing & Health Sciences,1,1
A041312,C13,2023,Friends / Family / Alumni,VA,Engineering,1,1
A041313,C13,2023,Social Media,VA,Computer Science,0,0
A041314,C13,2023,Friends / Family / Alumni,VA,Nursing & Health Sciences,0,0
A041315,C13,2023,College Fair,WA,Physical Sciences & Math,1,0
A041316,C13,2023,College Website,MA,Computer Science,1,0
A041317,C13,2023,Online Search / Rankings Sites,CO,Business,1,0
A041318,C13,2023,College Website,OH,Engineering,1,0
A041319,C13,2023,Social Media,IL,Nursing & Health Sciences,0,0
A041320,C13,2023,College Website,VA,Business,1,1
A041321,C13,2023,Social Media,VA,Nursing & Health Sciences,1,0
A041322,C13,2023,High School Counselor,VA,Education,0,0
A041323,C13,2023,Friends / Family / Alumni,VA,Social Sciences,1,0
A041324,C13,2023,College Website,MI,Social Sciences,1,0
A041325,C13,2023,Advertising / Direct Mail,VA,Business,1,0
A041326,C13,2023,College Website,OR,Engineering,1,1
A041327,C13,2023,Friends / Family / Alumni,FL,Nursing & Health Sciences,1,1
A041328,C13,2023,Online Search / Rankings Sites,VA,Nursing & Health Sciences,1,0
A041329,C13,2023,Friends / Family / Alumni,IL,Nursing & Health Sciences,0,0
A041330,C13,2023,College Website,CA,Social Sciences,1,0
A041331,C13,2023,Social Media,VA,Computer Science,1,0
A041332,C13,2023,Online Search / Rankings Sites,VA,Nursing & Health Sciences,1,0
A041333,C13,2023,Social Media,MI,Business,1,1
A041334,C13,2023,College Website,VA,Biology & Life Sciences,1,0
A041335,C13,2023,Friends / Family / Alumni,VA,Computer Science,1,0
A041336,C13,2023,College Fair,VA,Education,1,0
A041337,C13,2023,Friends / Family / Alumni,TN,Arts & Humanities,1,0
A041338,C13,2023,Social Media,WA,Engineering,0,0
A041339,C13,2023,Online Search / Rankings Sites,VA,Physical Sciences & Math,0,0
A041340,C13,2023,High School Counselor,VA,Nursing & Health Sciences,0,0
A041341,C13,2023,High School Counselor,VA,Engineering,1,0
A041342,C13,2023,Social Media,VA,Nursing & Health Sciences,1,1
A041343,C13,2023,College Fair,WI,Nursing & Health Sciences,1,1
A041344,C13,2023,Social Media,VA,Engineering,0,0
A041345,C13,2023,College Website,VA,Social Sciences,1,0
A041346,C13,2023,Campus Visit / Open House,VA,Computer Science,1,1
A041347,C13,2023,Online Search / Rankings Sites,VA,Computer Science,0,0
A041348,C13,2023,Campus Visit / Open House,VA,Social Sciences,0,0
A041349,C13,2023,College Fair,VA,Psychology,1,0
A041350,C13,2023,College Website,VA,Arts & Humanities,0,0
A041351,C13,2023,College Website,VA,Engineering,1,0
A041352,C13,2023,Friends / Family / Alumni,VA,Arts & Humanities,0,0
A041353,C13,2023,Online Search / Rankings Sites,NY,Psychology,0,0
A041354,C13,2023,Campus Visit / Open House,VA,Nursing & Health Sciences,1,0
A041355,C13,2023,Friends / Family / Alumni,VA,Social Sciences,0,0
A041356,C13,2023,Friends / Family / Alumni,NY,Psychology,1,1
A041357,C13,2023,Campus Visit / Open House,VA,Psychology,1,0
A041358,C13,2023,Friends / Family / Alumni,NY,Business,1,0
A041359,C13,2023,College Website,TN,Arts & Humanities,1,0
A041360,C13,2023,High School Counselor,GA,Education,1,1
A041361,C13,2023,Campus Visit / Open House,VA,Business,0,0
A041362,C13,2023,Campus Visit / Open House,NY,Education,1,1
A041363,C13,2023,Campus Visit / Open House,MA,Business,1,0
A041364,C13,2023,Social Media,VA,Engineering,1,0
A041365,C13,2023,Social Media,TN,Computer Science,0,0
A041366,C13,2023,Social Media,VA,Business,0,0
A041367,C13,2023,Social Media,VA,Arts & Humanities,0,0
A041368,C13,2023,Social Media,VA,Arts & Humanities,1,1
A041369,C13,2023,College Website,VA,Social Sciences,1,1
A041370,C13,2023,College Website,CO,Education,1,1
A041371,C13,2023,College Website,VA,Computer Science,1,0
A041372,C13,2023,Social Media,MI,Business,1,0
A041373,C13,2023,High School Counselor,VA,Physical Sciences & Math,1,0
A041374,C13,2023,Online Search / Rankings Sites,VA,Business,0,0
A041375,C13,2023,Campus Visit / Open House,VA,Business,0,0
A041376,C13,2023,College Fair,VA,Education,1,0
A041377,C13,2023,Friends / Family / Alumni,OH,Education,0,0
A041378,C13,2023,Friends / Family / Alumni,NC,Physical Sciences & Math,0,0
A041379,C13,2023,Online Search / Rankings Sites,CO,Computer Science,1,1
A041380,C13,2023,College Fair,VA,Biology & Life Sciences,1,0
A041381,C13,2023,Online Search / Rankings Sites,VA,Engineering,1,0
A041382,C13,2023,Friends / Family / Alumni,VA,Biology & Life Sciences,0,0
A041383,C13,2023,High School Counselor,VA,Nursing & Health Sciences,1,0
A041384,C13,2023,College Website,VA,Psychology,0,0
A041385,C13,2023,High School Counselor,VA,Engineering,1,1
A041386,C13,2023,Social Media,VA,Biology & Life Sciences,1,0
A041387,C13,2023,Friends / Family / Alumni,VA,Education,1,1
A041388,C13,2023,High School Counselor,IL,Arts & Humanities,1,0
A041389,C13,2023,Social Media,VA,Biology & Life Sciences,1,1
A041390,C13,2023,Social Media,VA,Social Sciences,1,0
A041391,C13,2023,College Website,VA,Education,1,0
A041392,C13,2023,Campus Visit / Open House,NJ,Nursing & Health Sciences,0,0
A041393,C13,2023,Friends / Family / Alumni,MN,Nursing & Health Sciences,1,1
A041394,C13,2023,Friends / Family / Alumni,VA,Physical Sciences & Math,1,0
A041395,C13,2023,High School Counselor,VA,Social Sciences,1,1
A041396,C13,2023,Social Media,VA,Engineering,1,0
A041397,C13,2023,College Fair,OR,Computer Science,1,0
A041398,C13,2023,Friends / Family / Alumni,TN,Business,1,0
A041399,C13,2023,Online Search / Rankings Sites,VA,Physical Sciences & Math,1,1
A041400,C13,2023,Social Media,OH,Biology & Life Sciences,1,0
A041401,C13,2023,Online Search / Rankings Sites,TN,Business,1,0
A041402,C13,2023,Advertising / Direct Mail,NY,Computer Science,1,1
A041403,C13,2023,Friends / Family / Alumni,AZ,Education,1,0
A041404,C13,2023,College Fair,OR,Education,1,0
A041405,C13,2023,Advertising / Direct Mail,MN,Engineering,1,0
A041406,C13,2023,College Website,TN,Computer Science,0,0
A041407,C13,2023,Friends / Family / Alumni,VA,Nursing & Health Sciences,0,0
A041408,C13,2023,College Website,VA,Nursing & Health Sciences,1,0
A041409,C13,2023,College Website,VA,Computer Science,1,1
A041410,C13,2023,College Website,VA,Social Sciences,0,0
A041411,C13,2023,College Fair,VA,Computer Science,1,0
A041412,C13,2023,Social Media,VA,Education,1,0
A041413,C13,2023,College Website,VA,Social Sciences,1,1
A041414,C13,2023,College Website,VA,Arts & Humanities,0,0
A041415,C13,2023,Campus Visit / Open House,VA,Biology & Life Sciences,1,1
A041416,C13,2023,Campus Visit / Open House,VA,Business,0,0
A041417,C13,2023,College Website,VA,Arts & Humanities,0,0
A041418,C13,2023,Social Media,CA,Computer Science,1,0
A041419,C13,2023,High School Counselor,VA,Biology & Life Sciences,1,0
A041420,C13,2023,Social Media,VA,Business,1,1
A041421,C13,2023,Friends / Family / Alumni,VA,Social Sciences,1,0
A041422,C13,2023,Friends / Family / Alumni,VA,Nursing & Health Sciences,1,0
A041423,C13,2023,College Website,VA,Physical Sciences & Math,1,0
A041424,C13,2023,High School Counselor,VA,Nursing & Health Sciences,1,1
A041425,C13,2023,College Website,WI,Computer Science,1,0
A041426,C13,2023,Friends / Family / Alumni,VA,Arts & Humanities,1,1
A041427,C13,2023,Campus Visit / Open House,MI,Nursing & Health Sciences,0,0
A041428,C13,2023,High School Counselor,VA,Business,0,0
A041429,C13,2023,Social Media,IL,Engineering,1,0
A041430,C13,2023,College Website,VA,Education,0,0
A041431,C13,2023,Social Media,NJ,Psychology,0,0
A041432,C13,2023,Social Media,MI,Education,1,0
A041433,C13,2023,High School Counselor,GA,Psychology,1,0
A041434,C13,2023,Friends / Family / Alumni,OH,Nursing & Health Sciences,0,0
A041435,C13,2023,High School Counselor,OR,Computer Science,1,1
A041436,C13,2023,College Website,VA,Physical Sciences & Math,1,1
A041437,C13,2023,High School Counselor,VA,Engineering,1,1
A041438,C13,2023,Social Media,FL,Education,0,0
A041439,C13,2023,Online Search / Rankings Sites,NC,Education,0,0
A041440,C13,2023,College Website,VA,Computer Science,1,1
A041441,C13,2023,College Website,VA,Business,1,0
A041442,C13,2023,Social Media,VA,Nursing & Health Sciences,1,0
A041443,C13,2023,College Website,PA,Psychology,0,0
A041444,C13,2023,College Fair,NC,Social Sciences,0,0
A041445,C13,2023,College Website,VA,Nursing & Health Sciences,1,1
A041446,C13,2023,Campus Visit / Open House,VA,Business,1,1
A041447,C13,2023,Friends / Family / Alumni,VA,Education,1,0
A041448,C13,2023,High School Counselor,WA,Computer Science,1,1
A041449,C13,2023,High School Counselor,OH,Arts & Humanities,1,0
A041450,C13,2023,Advertising / Direct Mail,NY,Business,0,0
A041451,C13,2023,High School Counselor,IL,Education,1,1
A041452,C13,2023,College Fair,VA,Physical Sciences & Math,1,0
A041453,C13,2023,Social Media,VA,Computer Science,1,1
A041454,C13,2023,Online Search / Rankings Sites,VA,Social Sciences,1,0
A041455,C13,2023,College Website,VA,Business,0,0
A041456,C13,2023,Social Media,VA,Arts & Humanities,1,0
A041457,C13,2023,College Website,VA,Education,0,0
A041458,C13,2023,College Website,TN,Arts & Humanities,1,0
A041459,C13,2023,Campus Visit / Open House,VA,Arts & Humanities,0,0
A041460,C13,2023,Advertising / Direct Mail,VA,Business,1,0
A041461,C13,2023,Online Search / Rankings Sites,VA,Social Sciences,1,0
